transaction_id,order_id,customer_id,product_id,transaction_date,quantity,unit_price,discount,total_amount,payment_type,sales_channel
5885,1777,2594,12,2024-02-12,1,197.52,0.2,158.02,Cash,marketplace
5886,12467,983,20,2022-05-16,3,382.99,0.0,1148.97,Card,partner
5887,9226,1617,2,2023-08-26,1,645.15,0.16,541.93,Cash,online
5888,8744,873,22,2022-06-18,1,157.77,0.0,157.77,Bank Transfer,store
5889,,2267,32,2023-08-23,1,227.17,0.05,215.81,Bank Transfer,store
5890,13125,1899,4,2022-01-04,1,613.38,0.03,594.98,Card,store
5891,6244,2200,32,2023-08-17,1,229.22,0.02,224.64,Cash,online
5892,6254,1526,22,2023-10-19,2,150.89,0.0,301.78,E-Wallet,partner
5893,8849,400,31,2024-09-03,1,166.34,0.01,164.68,E-Wallet,partner
5894,14388,1019,39,2024-07-18,2,467.87,0.01,926.38,Card,marketplace
5895,4817,2920,50,2022-10-22,1,152.85,0.0,152.85,E-Wallet,marketplace
5896,7471,1550,2,2024-06-13,1,623.23,0.13,542.21,E-Wallet,marketplace
5897,12926,1932,43,2022-05-31,1,343.34,0.0,343.34,Card,store
5898,3921,2397,3,2023-03-16,1,599.79,0.02,587.79,E-Wallet,online
5899,14762,1487,4,2022-02-03,1,601.8,0.0,601.8,Card,store
5900,1317,1964,50,2022-03-15,1,168.79,0.07,156.97,Cash,partner
5901,13274,176,11,2022-09-16,2,412.81,0.07,767.83,Bank Transfer,partner
5902,221,79,38,2022-02-11,1,421.23,0.04,404.38,Bank Transfer,store
5903,14143,729,48,2022-01-08,2,471.02,0.13,819.57,E-Wallet,partner
5904,6619,1308,24,2022-04-28,1,509.11,0.13,442.93,Card,store
5905,3767,372,11,2024-03-31,1,415.86,0.0,415.86,Cash,store
5906,10730,1480,37,2022-02-22,1,646.1,0.16,542.72,Bank Transfer,marketplace
5907,,2538,11,2022-12-03,2,409.28,0.1,736.7,Cash,partner
5908,3371,264,39,2024-06-16,1,469.68,0.01,464.98,E-Wallet,partner
5909,5882,1280,22,2024-07-28,1,145.67,0.0,145.67,Cash,marketplace
5910,1604,1197,24,2024-06-22,1,551.85,0.0,551.85,Cash,online
5911,10996,63,26,2022-08-14,1,126.96,0.0,126.96,Card,partner
5912,14055,1236,30,2022-03-06,1,80.37,0.12,70.73,Card,store
5913,12594,527,14,2023-11-10,2,354.38,0.0,708.76,Bank Transfer,partner
5914,11067,1531,37,2024-07-03,3,630.29,0.19,1531.6,Bank Transfer,store
5915,,1895,43,2022-01-22,1,358.77,0.19,290.6,Bank Transfer,online
5916,6844,839,42,2024-07-23,1,117.72,0.0,117.72,Cash,online
5917,13690,2782,46,2023-08-17,3,243.51,0.0,730.53,Bank Transfer,partner
5918,12278,799,2,2023-09-06,1,656.97,0.02,643.83,Card,online
5919,9652,603,35,2024-09-28,1,411.49,0.07,382.69,E-Wallet,store
5920,3390,2764,12,2022-10-04,1,208.65,0.0,208.65,Card,store
5921,7000,2730,5,2022-11-16,1,583.36,0.03,565.86,Card,online
5922,8464,694,42,2023-05-03,1,117.23,0.04,112.54,Card,store
5923,5156,1166,37,2023-06-09,1,624.8,0.18,512.34,Card,marketplace
5924,5242,1788,10,2023-11-27,1,35.66,0.05,33.88,Card,partner
5925,5745,1744,40,2023-07-15,1,521.42,0.0,521.42,E-Wallet,store
5926,7540,2740,19,2023-04-16,2,234.59,0.05,445.72,E-Wallet,marketplace
5927,13335,1831,4,2024-01-26,2,630.39,0.04,1210.35,E-Wallet,marketplace
5928,9385,1461,8,2023-05-11,2,645.67,0.01,1278.43,Cash,store
5929,6267,1140,29,2024-05-15,3,20.41,0.0,61.23,Card,marketplace
5930,14755,2746,21,2023-09-12,1,657.04,0.14,565.05,Bank Transfer,online
5931,9864,1978,44,2024-07-21,2,392.76,0.18,644.13,Cash,marketplace
5932,8659,1917,33,2024-05-13,2,600.39,0.06,1128.73,Card,online
5933,418,2567,46,2023-11-29,1,240.39,0.0,240.39,E-Wallet,store
5934,,441,50,2023-08-09,1,156.47,0.12,137.69,E-Wallet,store
5935,,684,24,2024-06-26,2,516.69,0.13,899.04,Cash,online
5936,7269,233,46,2024-10-25,2,244.37,0.17,405.65,Card,store
5937,5519,131,17,2022-08-16,2,112.45,0.04,215.9,Card,marketplace
5938,11118,1015,31,2022-11-14,1,163.09,0.05,154.94,Card,marketplace
5939,9076,486,23,2022-08-08,1,441.83,0.0,441.83,Card,partner
5940,626,2916,35,2022-08-03,1,404.63,0.02,396.54,Cash,store
5941,2225,805,41,2024-04-07,1,442.71,0.03,429.43,E-Wallet,online
5942,8609,560,5,2022-05-07,2,602.02,0.05,1143.84,Cash,marketplace
5943,13445,348,13,2023-11-18,2,311.8,0.01,617.36,Card,online
5944,7349,2493,24,2023-12-28,2,511.33,0.02,1002.21,Cash,online
5945,,2710,12,2023-09-19,1,206.62,0.09,188.02,Card,marketplace
5946,530,1968,27,2023-10-13,3,405.24,0.03,1179.25,E-Wallet,partner
5947,14504,640,22,2023-07-17,1,147.0,0.06,138.18,Card,partner
5948,8482,1720,11,2022-08-30,2,404.53,0.0,809.06,E-Wallet,online
5949,,2992,22,2024-05-15,1,148.91,0.02,145.93,Card,online
5950,5611,1688,8,2023-07-27,1,631.69,0.0,631.69,Cash,store
5951,14789,1579,47,2023-04-01,1,292.74,0.06,275.18,Bank Transfer,store
5952,,2769,38,2024-08-12,1,432.36,0.0,432.36,Card,marketplace
5953,4044,2964,47,2023-09-29,1,323.19,0.08,297.33,Cash,online
5954,,1101,9,2022-05-23,2,426.36,0.0,852.72,Card,marketplace
5955,5837,2598,35,2023-12-31,1,426.94,0.16,358.63,Card,marketplace
5956,79,2789,6,2024-03-30,1,608.77,0.01,602.68,E-Wallet,partner
5957,10554,1216,15,2023-07-16,1,306.66,0.0,306.66,Bank Transfer,online
5958,,429,25,2022-04-16,1,555.08,0.01,549.53,Bank Transfer,marketplace
5959,6817,1060,32,2022-09-24,2,216.11,0.0,432.22,E-Wallet,online
5960,2561,1018,45,2024-02-05,1,184.03,0.0,184.03,Bank Transfer,marketplace
5961,5659,2641,16,2022-04-24,1,525.71,0.0,525.71,E-Wallet,online
5962,6004,1903,2,2022-08-21,1,601.09,0.0,601.09,Card,store
5963,5555,555,1,2023-09-19,1,343.04,0.0,343.04,Cash,store
5964,8645,14,9,2022-05-18,2,440.39,0.0,880.78,Card,partner
5965,2258,2489,35,2024-05-21,2,420.49,0.14,723.24,Bank Transfer,store
5966,8134,1405,24,2023-06-17,1,509.69,0.0,509.69,E-Wallet,store
5967,10841,405,24,2022-12-03,1,505.91,0.08,465.44,Bank Transfer,marketplace
5968,,2420,41,2023-03-13,2,444.67,0.01,880.45,E-Wallet,marketplace
5969,4134,1280,46,2023-02-14,1,244.59,0.02,239.7,Card,online
5970,,450,34,2024-04-13,2,289.17,0.0,578.34,Bank Transfer,marketplace
5971,12125,962,18,2023-06-07,3,569.01,0.0,1707.03,Card,online
5972,3855,711,1,2023-07-03,1,334.76,0.0,334.76,Cash,marketplace
5973,10650,2844,46,2023-06-22,2,224.47,0.0,448.94,E-Wallet,partner
5974,14702,2642,41,2022-11-13,1,482.39,0.07,448.62,Bank Transfer,partner
5975,12519,1791,15,2024-10-01,1,309.76,0.0,309.76,Bank Transfer,partner
5976,11636,333,37,2022-10-20,2,612.4,0.07,1139.06,Cash,store
5977,2082,811,28,2022-08-23,1,171.8,0.0,171.8,Bank Transfer,marketplace
5978,,1513,44,2022-11-13,2,369.88,0.03,717.57,Bank Transfer,online
5979,5622,2529,17,2023-11-23,1,105.08,0.04,100.88,Card,partner
5980,795,2812,22,2022-09-10,1,157.48,0.04,151.18,Bank Transfer,online
5981,4662,647,1,2022-07-06,1,351.91,0.03,341.35,E-Wallet,store
5982,544,2745,12,2023-12-21,1,201.66,0.0,201.66,Bank Transfer,partner
5983,13202,2086,17,2023-08-25,1,109.14,0.04,104.77,E-Wallet,marketplace
5984,11198,1882,15,2022-01-17,1,344.12,0.04,330.36,E-Wallet,online
5985,11013,870,1,2023-10-22,1,357.28,0.03,346.56,Bank Transfer,online
5986,,1106,10,2022-06-28,3,33.72,0.0,101.16,E-Wallet,marketplace
5987,13666,2237,26,2023-12-21,1,126.58,0.12,111.39,Card,partner
5988,11506,99,10,2023-05-12,2,32.45,0.12,57.11,Cash,store
5989,,639,4,2024-01-27,1,581.35,0.14,499.96,Cash,partner
5990,751,2303,38,2022-11-08,3,454.52,0.05,1295.38,E-Wallet,online
5991,1167,1538,20,2023-07-18,2,384.74,0.0,769.48,E-Wallet,marketplace
5992,12508,292,19,2024-03-02,1,247.15,0.0,247.15,E-Wallet,partner
5993,10672,1138,28,2023-12-26,1,180.32,0.01,178.52,Card,store
5994,2005,2028,14,2022-02-05,2,350.0,0.13,609.0,Cash,online
5995,,1325,11,2023-08-14,1,409.28,0.04,392.91,Cash,online
5996,7635,1760,26,2023-06-05,1,129.76,0.05,123.27,E-Wallet,marketplace
5997,11506,99,10,2022-05-27,2,32.45,0.05,61.66,Bank Transfer,partner
5998,13135,172,13,2023-05-17,2,342.69,0.0,685.38,E-Wallet,online
5999,13749,1996,48,2022-06-13,3,425.84,0.12,1124.22,Card,store
6000,5897,1777,29,2023-05-13,1,21.48,0.01,21.27,Cash,store
6001,1394,1457,26,2022-02-13,1,125.2,0.09,113.93,Cash,store
6002,10759,2325,18,2023-04-26,2,572.96,0.01,1134.46,Card,store
6003,1081,812,14,2024-06-12,2,375.42,0.0,750.84,Card,store
6004,4731,2677,45,2022-09-24,2,198.04,0.0,396.08,E-Wallet,store
6005,6402,1151,49,2024-07-26,1,172.51,0.0,172.51,E-Wallet,online
6006,2177,1137,21,2022-05-28,2,610.91,0.0,1221.82,Bank Transfer,online
6007,3276,1557,24,2022-03-22,2,526.35,0.14,905.32,E-Wallet,store
6008,14103,2981,25,2022-05-24,2,548.07,0.06,1030.37,Card,store
6009,3213,1663,27,2022-04-09,1,368.76,0.0,368.76,Card,store
6010,8555,2632,10,2022-11-22,1,34.01,0.04,32.65,Card,partner
6011,7676,1263,17,2022-05-14,1,113.75,0.0,113.75,Cash,marketplace
6012,9170,2735,30,2023-06-12,3,89.73,0.03,261.11,E-Wallet,online
6013,1742,2634,29,2022-11-13,1,22.08,0.03,21.42,E-Wallet,store
6014,11511,1066,16,2024-10-01,3,555.62,0.02,1633.52,Cash,partner
6015,6706,812,2,2022-04-25,1,621.9,0.1,559.71,Card,store
6016,2665,685,21,2024-07-15,1,654.85,0.12,576.27,Card,marketplace
6017,3921,2397,3,2022-05-21,2,599.79,0.0,1199.58,Card,marketplace
6018,9558,1487,29,2024-04-19,1,20.42,0.02,20.01,E-Wallet,marketplace
6019,6610,941,45,2022-08-18,1,177.29,0.02,173.74,Card,online
6020,8948,2794,39,2023-04-02,2,433.61,0.0,867.22,Cash,marketplace
6021,4290,1637,10,2023-09-06,1,36.56,0.14,31.44,Card,store
6022,6022,248,35,2022-10-20,1,437.33,0.1,393.6,Card,marketplace
6023,1872,2865,27,2022-06-22,1,384.16,0.0,384.16,E-Wallet,store
6024,1539,860,48,2022-12-17,1,449.54,0.0,449.54,Cash,store
6025,9642,1389,36,2022-11-29,1,152.15,0.07,141.5,Bank Transfer,store
6026,4975,1527,9,2023-08-14,1,431.55,0.0,431.55,Card,online
6027,4118,2625,45,2023-07-27,2,186.85,0.0,373.7,Card,online
6028,11209,2342,3,2022-08-04,1,574.3,0.04,551.33,Card,online
6029,766,2224,20,2022-12-25,1,373.0,0.0,373.0,Bank Transfer,online
6030,1052,2465,31,2022-04-29,1,162.28,0.0,162.28,Cash,partner
6031,,2766,23,2024-02-05,1,440.2,0.11,391.78,Cash,marketplace
6032,10219,633,46,2024-05-12,1,218.52,0.03,211.96,E-Wallet,store
6033,4894,201,33,2024-10-06,2,629.98,0.0,1259.96,Cash,store
6034,9566,1144,38,2022-07-09,3,413.19,0.05,1177.59,Card,store
6035,5450,1277,42,2024-03-14,1,120.28,0.0,120.28,Cash,online
6036,4181,1226,1,2023-04-22,1,347.77,0.19,281.69,Cash,partner
6037,,247,25,2024-10-06,3,555.08,0.03,1615.28,E-Wallet,partner
6038,14606,2157,32,2023-04-20,1,220.39,0.0,220.39,E-Wallet,partner
6039,8412,2153,20,2022-06-06,2,367.07,0.1,660.73,E-Wallet,store
6040,2269,1021,43,2023-08-13,1,341.14,0.0,341.14,Card,marketplace
6041,1780,2408,24,2023-02-04,1,508.44,0.04,488.1,Card,store
6042,12115,2623,36,2022-05-23,1,158.85,0.0,158.85,E-Wallet,partner
6043,1158,2746,39,2024-03-08,1,444.22,0.1,399.8,Cash,partner
6044,3840,372,22,2022-05-02,1,156.74,0.0,156.74,Cash,online
6045,8740,286,24,2023-08-17,3,548.62,0.02,1612.94,Bank Transfer,online
6046,13343,793,41,2023-08-23,2,465.01,0.0,930.02,Cash,marketplace
6047,9910,1496,32,2022-03-07,1,226.49,0.0,226.49,Card,marketplace
6048,3706,149,45,2024-09-07,1,191.43,0.03,185.69,E-Wallet,store
6049,2115,107,45,2023-10-25,1,199.3,0.02,195.31,Card,online
6050,11619,61,15,2022-12-19,1,333.78,0.14,287.05,E-Wallet,marketplace
6051,5075,311,4,2022-05-22,1,574.69,0.14,494.23,E-Wallet,marketplace
6052,,1575,19,2024-05-27,3,244.19,0.1,659.31,Cash,marketplace
6053,,2444,48,2023-08-14,1,439.76,0.03,426.57,Cash,partner
6054,4132,2592,38,2024-04-07,1,440.11,0.0,440.11,Cash,online
6055,3705,795,34,2022-09-04,1,277.53,0.02,271.98,Card,partner
6056,4123,315,19,2022-04-22,1,233.18,0.11,207.53,Cash,marketplace
6057,5843,18,44,2023-02-01,1,390.32,0.2,312.26,Card,partner
6058,6927,1093,21,2024-02-15,2,639.52,0.0,1279.04,Card,online
6059,,2460,43,2024-01-29,2,358.77,0.01,710.36,Cash,online
6060,5787,2245,20,2023-08-17,1,369.31,0.02,361.92,Card,store
6061,7811,2446,25,2022-12-03,1,553.63,0.0,553.63,E-Wallet,partner
6062,821,2419,13,2022-09-16,1,334.51,0.0,334.51,Bank Transfer,partner
6063,14553,2298,23,2024-10-25,1,446.87,0.14,384.31,Bank Transfer,marketplace
6064,12238,664,6,2023-08-02,2,678.59,0.04,1302.89,E-Wallet,online
6065,4195,2996,23,2024-08-25,2,451.04,0.05,856.98,Card,marketplace
6066,14311,891,9,2024-09-10,1,465.72,0.02,456.41,Cash,store
6067,7935,1818,43,2022-05-13,1,385.95,0.05,366.65,E-Wallet,store
6068,10035,136,33,2023-09-17,3,578.13,0.14,1491.58,Card,marketplace
6069,9796,80,29,2022-05-24,3,20.93,0.1,56.51,Bank Transfer,online
6070,7518,2329,26,2023-03-06,1,136.59,0.13,118.83,Cash,marketplace
6071,14077,1159,49,2022-12-23,2,163.77,0.07,304.61,Card,marketplace
6072,1217,386,45,2024-05-29,1,201.23,0.1,181.11,E-Wallet,store
6073,14471,1940,45,2023-08-25,3,190.5,0.09,520.07,E-Wallet,marketplace
6074,1107,2378,36,2022-12-24,2,164.54,0.05,312.63,E-Wallet,store
6075,745,2521,29,2024-08-15,2,23.47,0.07,43.65,Card,store
6076,14171,138,11,2022-07-17,1,393.37,0.09,357.97,E-Wallet,store
6077,14079,58,43,2024-06-06,1,382.17,0.01,378.35,Card,store
6078,,1410,4,2023-09-07,1,581.35,0.0,581.35,Cash,store
6079,,988,14,2022-03-31,1,352.09,0.0,352.09,Bank Transfer,partner
6080,4209,2665,27,2023-01-14,1,392.03,0.19,317.54,Bank Transfer,store
6081,,2524,22,2023-07-23,2,148.91,0.03,288.89,E-Wallet,marketplace
6082,,2513,19,2022-07-21,1,244.19,0.04,234.42,Card,store
6083,11817,677,3,2024-08-16,2,623.09,0.01,1233.72,Cash,partner
6084,13472,2086,16,2024-05-29,1,532.07,0.14,457.58,Card,partner
6085,786,693,28,2023-01-09,1,163.8,0.07,152.33,E-Wallet,online
6086,8583,2495,20,2022-01-10,1,361.96,0.0,361.96,E-Wallet,partner
6087,,39,9,2023-10-02,1,426.36,0.0,426.36,Bank Transfer,store
6088,9670,2424,39,2024-01-28,3,478.27,0.08,1320.03,Cash,marketplace
6089,,2930,33,2023-12-25,2,599.35,0.14,1030.88,Cash,partner
6090,56,1525,34,2022-02-05,1,277.62,0.05,263.74,E-Wallet,partner
6091,6495,2219,40,2024-10-26,1,520.66,0.13,452.97,Bank Transfer,partner
6092,11005,1500,44,2023-10-13,1,362.37,0.15,308.01,Card,store
6093,1592,2363,26,2023-06-14,1,141.07,0.0,141.07,Card,store
6094,,284,46,2022-06-30,1,227.19,0.0,227.19,Card,online
6095,6830,1905,1,2022-08-11,2,357.65,0.09,650.92,Bank Transfer,marketplace
6096,13715,682,18,2024-02-21,2,644.32,0.01,1275.75,E-Wallet,partner
6097,2098,433,26,2024-01-08,1,131.01,0.0,131.01,Bank Transfer,online
6098,,87,11,2023-05-07,2,409.28,0.0,818.56,Bank Transfer,marketplace
6099,14533,1115,23,2024-10-27,3,478.69,0.0,1436.07,Card,partner
6100,13553,2351,9,2023-12-29,1,464.0,0.0,464.0,Card,online
6101,97,2238,1,2024-02-06,1,333.77,0.0,333.77,Bank Transfer,online
6102,14504,640,22,2023-08-15,1,147.0,0.0,147.0,E-Wallet,online
6103,12658,1579,6,2024-08-06,1,684.42,0.02,670.73,Cash,partner
6104,13512,2812,9,2023-01-03,3,426.17,0.0,1278.51,Cash,partner
6105,,1264,10,2022-05-27,1,33.72,0.08,31.02,E-Wallet,store
6106,10269,1619,45,2024-01-23,2,178.76,0.0,357.52,Bank Transfer,partner
6107,8767,315,39,2022-05-27,2,425.34,0.07,791.13,Card,marketplace
6108,,2763,20,2022-04-15,3,375.97,0.0,1127.91,Card,online
6109,,1425,34,2023-09-13,1,289.17,0.0,289.17,Bank Transfer,store
6110,,2529,11,2023-05-30,1,409.28,0.07,380.63,Cash,store
6111,3059,812,30,2024-10-02,1,85.28,0.09,77.6,Bank Transfer,store
6112,13818,2118,10,2024-05-17,1,34.56,0.0,34.56,Cash,marketplace
6113,5984,897,39,2024-06-08,2,446.46,0.1,803.63,Card,partner
6114,,1480,40,2022-06-01,1,501.52,0.0,501.52,Bank Transfer,marketplace
6115,2934,2097,36,2024-09-12,1,153.69,0.01,152.15,Card,online
6116,3331,2545,39,2022-07-06,3,462.43,0.07,1290.18,Bank Transfer,online
6117,10582,957,27,2024-09-21,1,362.26,0.01,358.64,Card,store
6118,4992,1090,19,2022-12-11,1,248.96,0.02,243.98,Cash,partner
6119,7832,1077,33,2024-03-31,1,590.96,0.0,590.96,E-Wallet,store
6120,,1005,3,2023-08-13,1,582.1,0.03,564.64,Cash,partner
6121,,2191,31,2023-12-01,1,164.72,0.07,153.19,E-Wallet,store
6122,4063,940,23,2022-01-14,3,455.96,0.04,1313.16,E-Wallet,online
6123,,125,18,2023-10-16,1,591.36,0.0,591.36,Bank Transfer,online
6124,8897,3000,6,2023-04-16,2,655.17,0.0,1310.34,E-Wallet,partner
6125,6875,1818,42,2024-06-18,1,109.58,0.04,105.2,Card,store
6126,5331,2794,5,2023-04-24,3,624.39,0.0,1873.17,Card,online
6127,7821,746,6,2024-08-10,1,683.25,0.02,669.59,E-Wallet,marketplace
6128,551,2752,36,2022-05-11,1,168.14,0.02,164.78,Bank Transfer,online
6129,2599,2163,8,2024-07-05,1,663.21,0.0,663.21,E-Wallet,partner
6130,11968,411,50,2022-01-09,1,151.84,0.11,135.14,Card,online
6131,6521,1146,37,2023-11-15,1,618.43,0.04,593.69,Bank Transfer,store
6132,,795,26,2024-02-05,1,129.58,0.2,103.66,E-Wallet,store
6133,180,1203,7,2023-07-05,1,481.11,0.0,481.11,E-Wallet,store
6134,976,79,26,2022-04-01,2,131.15,0.08,241.32,Bank Transfer,online
6135,7196,514,31,2023-01-10,2,156.76,0.13,272.76,Bank Transfer,partner
6136,4439,2079,3,2023-09-24,3,620.88,0.01,1844.01,Bank Transfer,marketplace
6137,11600,2377,20,2022-10-27,1,362.11,0.0,362.11,Cash,partner
6138,9888,1015,39,2022-05-28,3,452.98,0.03,1318.17,Card,online
6139,5595,1024,24,2023-06-16,1,537.71,0.0,537.71,Cash,marketplace
6140,5170,2227,6,2023-12-01,1,657.86,0.05,624.97,Cash,online
6141,6587,1902,2,2023-10-29,1,608.65,0.14,523.44,Cash,partner
6142,11599,1339,46,2022-06-17,3,244.89,0.04,705.28,E-Wallet,store
6143,9417,2481,46,2023-01-20,3,219.24,0.08,605.1,Card,partner
6144,2827,2121,31,2022-03-05,1,179.88,0.01,178.08,E-Wallet,marketplace
6145,1060,1319,48,2022-03-22,1,456.58,0.09,415.49,Card,store
6146,2003,1835,42,2023-05-07,2,125.14,0.0,250.28,E-Wallet,store
6147,12279,1520,13,2022-05-11,3,333.29,0.11,889.88,Bank Transfer,store
6148,2119,1574,18,2023-08-21,1,627.48,0.03,608.66,E-Wallet,store
6149,6100,174,23,2023-06-14,1,454.04,0.06,426.8,Card,marketplace
6150,2369,446,37,2023-05-05,2,678.24,0.0,1356.48,Cash,marketplace
6151,9919,1569,8,2022-12-26,1,694.42,0.02,680.53,Card,partner
6152,13401,988,14,2022-10-21,1,362.94,0.02,355.68,E-Wallet,marketplace
6153,9206,833,28,2024-08-03,1,160.82,0.0,160.82,E-Wallet,marketplace
6154,,232,43,2024-06-28,1,358.77,0.0,358.77,Cash,store
6155,4087,143,27,2023-01-26,1,405.11,0.0,405.11,E-Wallet,store
6156,778,347,35,2022-05-02,2,406.46,0.0,812.92,Bank Transfer,online
6157,12619,2461,33,2024-10-28,1,648.61,0.02,635.64,E-Wallet,online
6158,2252,2227,33,2022-01-24,1,602.81,0.11,536.5,Card,partner
6159,6076,1262,39,2024-07-10,1,459.72,0.01,455.12,Cash,online
6160,7199,1020,15,2024-06-09,1,348.82,0.01,345.33,Cash,partner
6161,3247,1145,15,2024-10-05,1,323.46,0.0,323.46,E-Wallet,online
6162,13306,2822,33,2022-04-20,1,628.31,0.15,534.06,E-Wallet,marketplace
6163,,2204,44,2023-04-15,3,369.88,0.12,976.48,Cash,online
6164,,2921,1,2024-04-08,1,326.97,0.0,326.97,E-Wallet,marketplace
6165,1267,1996,49,2022-01-28,2,180.73,0.01,357.85,Cash,store
6166,8976,2997,39,2024-05-12,2,453.21,0.0,906.42,Bank Transfer,store
6167,,1426,13,2023-11-10,2,312.9,0.03,607.03,Bank Transfer,marketplace
6168,9009,1770,17,2024-09-07,1,101.9,0.01,100.88,E-Wallet,marketplace
6169,,2933,42,2023-06-05,1,115.25,0.0,115.25,Cash,store
6170,1137,340,1,2022-12-31,1,323.38,0.12,284.57,Bank Transfer,marketplace
6171,10308,1351,24,2024-10-11,1,558.77,0.03,542.01,E-Wallet,store
6172,6543,2525,35,2024-07-19,1,416.83,0.01,412.66,Cash,store
6173,3520,1597,8,2024-03-19,3,688.61,0.03,2003.86,E-Wallet,partner
6174,14806,1860,41,2024-10-06,1,451.85,0.08,415.7,Bank Transfer,store
6175,10969,2816,12,2023-10-22,1,208.16,0.0,208.16,Cash,store
6176,13369,854,29,2024-02-17,1,20.56,0.0,20.56,Card,online
6177,1321,1402,41,2022-09-09,1,448.05,0.02,439.09,Bank Transfer,marketplace
6178,1596,334,49,2024-08-17,2,176.09,0.07,327.53,Bank Transfer,store
6179,,2502,15,2024-08-26,1,319.69,0.05,303.71,Bank Transfer,marketplace
6180,9204,2740,30,2022-02-26,1,89.78,0.03,87.09,Bank Transfer,partner
6181,11282,219,40,2024-06-16,2,547.7,0.12,963.95,Card,partner
6182,8995,2710,17,2024-03-31,1,115.93,0.0,115.93,Card,online
6183,13352,2121,10,2024-10-13,1,32.08,0.0,32.08,Bank Transfer,partner
6184,5380,2678,40,2023-09-03,1,511.64,0.0,511.64,Cash,store
6185,782,2050,39,2023-02-20,1,454.23,0.0,454.23,E-Wallet,partner
6186,7693,1982,43,2023-04-07,1,355.59,0.0,355.59,Bank Transfer,partner
6187,12875,1490,25,2024-05-26,1,598.7,0.03,580.74,Cash,store
6188,14609,1878,37,2022-02-19,2,605.98,0.0,1211.96,Card,online
6189,10277,2456,6,2023-10-30,2,673.38,0.0,1346.76,Cash,marketplace
6190,8753,584,50,2022-02-07,2,170.78,0.05,324.48,E-Wallet,store
6191,1039,134,46,2023-08-28,1,244.41,0.09,222.41,E-Wallet,online
6192,5317,196,28,2022-09-19,1,170.21,0.0,170.21,E-Wallet,store
6193,2386,654,9,2022-05-01,1,414.52,0.0,414.52,E-Wallet,partner
6194,7917,1590,43,2022-06-29,1,358.38,0.07,333.29,Bank Transfer,online
6195,3745,878,47,2023-03-02,1,315.6,0.0,315.6,E-Wallet,store
6196,440,2910,26,2024-05-16,1,129.8,0.04,124.61,E-Wallet,store
6197,1291,465,11,2024-09-01,1,443.89,0.1,399.5,Card,partner
6198,4307,369,14,2022-07-07,2,381.12,0.01,754.62,E-Wallet,marketplace
6199,,2596,33,2024-08-11,1,599.35,0.0,599.35,Card,marketplace
6200,3643,266,11,2024-06-27,1,433.94,0.0,433.94,E-Wallet,partner
6201,,2004,37,2022-05-28,1,633.81,0.0,633.81,Bank Transfer,partner
6202,3053,257,12,2023-11-27,1,209.97,0.09,191.07,Card,marketplace
6203,3652,2042,23,2023-01-24,1,428.52,0.0,428.52,Bank Transfer,online
6204,4996,1305,10,2023-12-27,1,32.67,0.04,31.36,Bank Transfer,partner
6205,12700,1380,20,2024-02-22,1,400.86,0.03,388.83,Card,online
6206,9596,2679,19,2024-09-30,1,240.63,0.03,233.41,Card,partner
6207,10402,2039,25,2022-08-29,2,580.12,0.18,951.4,Bank Transfer,marketplace
6208,,2164,9,2022-08-16,1,426.36,0.19,345.35,Cash,online
6209,3798,578,36,2022-01-07,3,165.29,0.0,495.87,Cash,store
6210,359,2155,32,2022-09-07,1,249.56,0.09,227.1,E-Wallet,store
6211,13530,2273,47,2022-05-10,1,317.99,0.05,302.09,Cash,partner
6212,9355,1504,16,2022-04-20,1,519.31,0.0,519.31,Bank Transfer,partner
6213,336,1435,18,2024-05-31,1,572.27,0.0,572.27,E-Wallet,partner
6214,5237,867,8,2022-11-09,1,626.79,0.01,620.52,Cash,partner
6215,6932,2198,29,2022-02-24,1,20.94,0.0,20.94,Bank Transfer,marketplace
6216,1172,1840,46,2022-08-15,2,233.06,0.06,438.15,E-Wallet,store
6217,4122,499,42,2024-10-07,2,124.6,0.08,229.26,Cash,store
6218,11316,1257,10,2023-06-06,2,33.99,0.0,67.98,E-Wallet,online
6219,9869,1024,33,2023-09-15,3,631.51,0.18,1553.51,Cash,online
6220,,160,23,2023-01-14,1,440.2,0.0,440.2,Cash,online
6221,8161,2974,20,2023-12-07,3,382.63,0.02,1124.93,Cash,marketplace
6222,3016,1336,21,2022-12-15,2,691.08,0.0,1382.16,Card,marketplace
6223,6043,2700,19,2023-12-08,1,258.31,0.02,253.14,E-Wallet,store
6224,14212,1240,7,2022-08-15,1,439.28,0.13,382.17,Cash,store
6225,4278,2051,50,2022-02-12,2,167.68,0.07,311.88,Bank Transfer,partner
6226,10810,2356,14,2023-12-17,1,344.59,0.07,320.47,E-Wallet,marketplace
6227,,717,38,2024-10-07,2,432.36,0.03,838.78,Cash,marketplace
6228,4764,1677,49,2024-10-19,1,177.68,0.0,177.68,Bank Transfer,store
6229,9164,267,23,2022-12-22,3,456.73,0.0,1370.19,Card,marketplace
