order_id,product_id,customer_id,quantity,price,order_date,shipping_date,payment_method,order_status
1130,47,1884,1,313.61,2023-01-18,2023-01-26,Debit Card,shipped
1131,22,2671,1,154.93,2022-08-11,2022-08-19,Debit Card,processing
1132,21,1304,2,1258.19,2022-01-10,2022-01-17,PayPal,processing
1133,3,219,1,601.42,2023-08-18,2023-08-21,PayPal,completed
1134,1,1848,2,639.03,2022-07-31,2022-08-06,Credit Card,processing
1135,36,2265,2,306.99,2022-10-11,2022-10-16,Debit Card,shipped
1136,38,920,1,436.99,2024-08-09,2024-08-13,E-Wallet,completed
1137,1,340,3,970.15,2024-04-12,2024-04-17,PayPal,completed
1138,20,1411,1,394.2,2023-08-30,2023-09-11,PayPal,shipped
1139,4,956,3,1754.66,2023-10-01,2023-10-11,Debit Card,processing
1140,1,849,2,698.31,2022-11-22,2022-11-26,Credit Card,completed
1141,28,68,2,314.86,2024-02-07,2024-02-19,PayPal,completed
1142,10,1759,1,33.01,2024-09-12,2024-09-14,Bank Transfer,completed
1143,46,1995,1,226.82,2023-08-30,2023-09-09,Debit Card,shipped
1144,1,2644,2,702.67,2022-11-08,2022-11-12,Credit Card,completed
1145,47,803,1,331.34,2024-05-30,2024-05-31,Credit Card,processing
1146,42,310,1,123.44,2022-07-16,2022-07-17,Bank Transfer,completed
1147,38,30,3,1378.61,2024-09-22,2024-09-23,PayPal,completed
1148,9,874,1,428.28,2022-09-10,2022-09-14,Debit Card,completed
1149,27,1232,1,371.12,2024-06-21,2024-06-29,PayPal,shipped
1150,32,874,1,234.46,2022-08-24,2022-08-30,Credit Card,completed
1151,43,2589,2,768.35,2022-06-29,2022-07-04,E-Wallet,processing
1152,43,727,1,390.27,2024-05-22,2024-05-25,Debit Card,processing
1153,33,166,1,575.03,2022-07-16,2022-07-28,Credit Card,processing
1154,20,850,2,757.33,2023-06-19,2023-06-27,PayPal,completed
1155,47,1744,3,897.51,2023-09-06,2023-09-18,Debit Card,completed
1156,50,1059,4,676.6,2024-01-08,2024-01-14,E-Wallet,completed
1157,32,1755,1,229.1,2022-02-14,2022-02-22,PayPal,completed
1158,39,2746,1,444.22,2024-03-07,2024-03-08,E-Wallet,completed
1159,10,1539,2,65.79,2022-10-02,2022-10-10,Credit Card,completed
1160,29,1737,1,20.43,2022-01-03,2022-01-10,Debit Card,shipped
1161,39,1702,1,470.06,2024-10-05,2024-10-11,PayPal,completed
1162,21,1282,3,1879.5,2022-02-18,2022-02-26,Debit Card,completed
1163,48,633,1,465.92,2023-10-06,2023-10-15,Credit Card,completed
1164,5,2136,2,1233.94,2024-02-29,2024-03-02,Bank Transfer,completed
1165,12,2672,1,199.62,2023-01-17,2023-01-27,Credit Card,completed
1166,38,18,2,834.41,2022-07-05,2022-07-10,Debit Card,completed
1167,20,1538,1,384.74,2024-04-06,2024-04-15,Credit Card,shipped
1168,46,2038,2,487.59,2024-01-27,2024-01-28,Debit Card,processing
1169,48,1514,1,478.37,2023-05-04,2023-05-06,Bank Transfer,shipped
1170,39,1793,1,479.11,2023-11-19,2023-11-26,E-Wallet,completed
1171,37,1142,1,657.85,2024-07-12,2024-07-14,E-Wallet,completed
1172,46,1840,1,233.06,2023-01-16,2023-01-26,Credit Card,completed
1173,34,2156,1,315.61,2022-11-10,2022-11-16,Debit Card,completed
1174,43,759,1,389.39,2022-10-26,2022-11-05,Debit Card,completed
1175,29,829,2,44.58,2022-04-14,2022-04-20,E-Wallet,processing
1176,18,539,1,565.59,2022-04-25,2022-05-04,E-Wallet,processing
1177,1,2682,1,320.34,2023-06-19,2023-06-24,PayPal,completed
1178,10,2962,4,130.52,2024-02-10,2024-02-17,Debit Card,completed
1179,18,1137,1,580.36,2022-01-17,2022-01-20,Credit Card,processing
1180,10,621,1,35.27,2022-10-26,2022-11-03,Debit Card,shipped
1181,8,1301,1,613.11,2023-12-15,2023-12-25,Bank Transfer,completed
1182,9,1185,2,812.75,2023-11-09,2023-11-14,PayPal,completed
1183,20,45,1,391.84,2023-12-27,2024-01-07,E-Wallet,completed
1184,38,246,1,463.64,2022-10-07,2022-10-10,Debit Card,processing
1185,21,136,2,1275.18,2024-05-12,2024-05-22,Bank Transfer,completed
1186,17,142,2,217.92,2023-08-30,2023-09-02,Bank Transfer,shipped
1187,41,105,2,977.91,2023-09-15,2023-09-25,PayPal,completed
1188,30,2151,1,79.89,2023-12-22,2023-12-30,E-Wallet,shipped
1189,44,507,5,1915.49,2022-12-21,2022-12-26,Debit Card,completed
1190,47,1014,1,308.12,2022-07-12,2022-07-18,Bank Transfer,completed
1191,19,1881,1,254.45,2022-04-02,2022-04-06,E-Wallet,completed
1192,42,2648,1,114.39,2023-02-24,2023-02-26,PayPal,completed
1193,25,760,3,1687.23,2022-05-15,2022-05-22,Debit Card,completed
1194,28,1696,3,471.51,2023-10-22,2023-10-28,E-Wallet,completed
1195,27,2502,1,374.9,2023-08-01,2023-08-03,PayPal,completed
1196,39,1671,1,477.3,2023-09-21,2023-09-29,E-Wallet,shipped
1197,49,1325,1,165.42,2023-03-26,2023-04-02,Credit Card,processing
1198,31,1362,1,180.84,2022-11-21,2022-12-02,Bank Transfer,completed
1199,21,785,3,1899.86,2024-09-30,2024-10-10,E-Wallet,shipped
1200,21,1126,2,1301.92,2024-01-21,2024-01-24,Credit Card,completed
1201,2,1612,2,1210.02,2022-01-16,2022-01-28,E-Wallet,completed
1202,7,2346,1,454.56,2023-02-22,2023-03-03,Bank Transfer,completed
1203,4,1140,1,627.72,2022-04-06,2022-04-15,E-Wallet,completed
1204,19,1588,1,235.68,2023-10-14,2023-10-24,E-Wallet,shipped
1205,32,1398,1,246.48,2024-10-12,2024-10-18,Credit Card,completed
1206,26,1083,1,129.86,2022-10-14,2022-10-20,E-Wallet,processing
1207,33,2872,1,612.27,2022-12-17,2022-12-21,Credit Card,completed
1208,11,1718,1,424.17,2024-03-25,2024-03-29,Debit Card,completed
1209,24,886,1,533.15,2022-05-27,2022-05-29,Credit Card,cancelled
1210,50,1133,1,158.41,2024-09-06,2024-09-18,Bank Transfer,completed
1211,1,568,2,687.64,2022-09-26,2022-10-03,PayPal,completed
1212,31,246,1,159.97,2023-04-03,2023-04-11,Credit Card,shipped
1213,29,1240,1,23.38,2024-02-20,2024-02-23,E-Wallet,completed
1214,4,2117,3,1769.01,2022-09-26,2022-10-01,E-Wallet,completed
1215,30,2846,1,81.11,2024-07-19,2024-07-20,Debit Card,completed
1216,10,2412,4,134.2,2024-08-06,2024-08-08,Debit Card,completed
1217,45,386,1,201.23,2024-06-10,2024-06-18,Debit Card,completed
1218,29,2094,2,41.17,2024-09-27,2024-10-02,Bank Transfer,completed
1219,9,2420,1,445.13,2024-07-30,2024-07-31,Credit Card,processing
1220,26,1768,3,383.03,2023-06-18,2023-06-24,Debit Card,shipped
1221,8,971,2,1223.93,2022-06-26,2022-07-04,Bank Transfer,completed
1222,11,170,4,1791.08,2024-01-13,2024-01-24,Credit Card,shipped
1223,49,1686,4,725.84,2023-09-10,2023-09-16,Debit Card,completed
1224,31,1623,1,178.88,2024-03-28,2024-04-08,Debit Card,completed
1225,6,774,3,1825.95,2023-04-01,2023-04-05,E-Wallet,shipped
1226,36,1250,1,159.89,2024-07-05,2024-07-15,Debit Card,completed
1227,33,1224,1,602.3,2023-10-11,2023-10-21,PayPal,completed
1228,41,28,4,1794.78,2024-04-03,2024-04-06,Bank Transfer,completed
1229,3,229,1,636.09,2024-10-09,2024-10-16,Debit Card,completed
1230,37,2446,3,2011.69,2022-07-04,2022-07-10,PayPal,shipped
1231,12,1466,4,831.4,2023-11-02,2023-11-03,PayPal,completed
1232,26,716,1,134.19,2023-01-07,2023-01-13,PayPal,completed
1233,46,2721,4,960.36,2023-06-16,2023-06-23,PayPal,completed
1234,41,1087,3,1412.09,2024-02-12,2024-02-22,Credit Card,completed
1235,49,1904,1,179.07,2024-02-12,2024-02-17,PayPal,completed
1236,19,2363,1,250.9,2023-11-17,2023-11-18,PayPal,shipped
1237,24,131,1,528.84,2024-01-14,2024-01-17,Credit Card,completed
1238,33,2350,5,3211.55,2022-08-09,2022-08-10,PayPal,completed
1239,1,2914,1,355.35,2024-03-13,2024-03-14,Credit Card,processing
1240,27,1168,1,361.58,2022-11-24,2022-11-29,E-Wallet,completed
1241,18,1371,1,624.87,2023-09-12,2023-09-15,E-Wallet,shipped
1242,12,653,1,216.66,2023-02-24,2023-02-28,PayPal,completed
1243,33,2492,1,640.45,2022-07-04,2022-07-10,Bank Transfer,completed
1244,47,1497,1,334.66,2022-10-06,2022-10-10,PayPal,shipped
1245,42,1564,3,334.35,2023-01-07,2023-01-11,PayPal,completed
1246,50,691,1,171.27,2024-01-08,2024-01-15,Debit Card,completed
1247,33,2164,1,619.89,2022-06-30,2022-07-09,E-Wallet,completed
1248,27,1004,1,379.44,2023-07-14,2023-07-24,Debit Card,completed
1249,3,1103,3,1685.25,2023-06-06,2023-06-18,PayPal,completed
1250,1,1689,1,355.22,2023-01-30,2023-02-10,PayPal,shipped
1251,48,1595,1,435.25,2023-04-02,2023-04-03,E-Wallet,completed
1252,37,1480,1,626.71,2023-12-09,2023-12-17,E-Wallet,completed
1253,10,650,1,35.3,2023-07-30,2023-08-07,Bank Transfer,completed
1254,7,2041,1,460.25,2023-03-23,2023-03-24,PayPal,completed
1255,22,866,1,148.63,2023-01-21,2023-01-25,Bank Transfer,completed
1256,31,1588,1,162.35,2023-02-28,2023-03-11,PayPal,processing
1257,16,1958,1,522.45,2024-05-01,2024-05-08,Bank Transfer,processing
1258,10,2988,1,32.19,2023-02-02,2023-02-08,E-Wallet,completed
1259,17,1729,1,116.93,2024-02-06,2024-02-11,E-Wallet,completed
1260,41,1050,4,1762.9,2024-09-27,2024-10-06,PayPal,completed
1261,36,1862,3,498.73,2023-12-18,2023-12-28,E-Wallet,completed
1262,48,912,1,439.42,2023-04-16,2023-04-26,PayPal,completed
1263,46,1020,1,239.61,2022-05-24,2022-05-27,Bank Transfer,completed
1264,42,50,1,124.33,2024-07-11,2024-07-20,Debit Card,processing
1265,50,1877,1,167.0,2024-02-09,2024-02-12,Debit Card,completed
1266,3,1359,1,607.76,2022-07-14,2022-07-18,PayPal,completed
1267,49,1996,1,180.73,2022-12-21,2022-12-23,PayPal,completed
1268,35,911,1,407.68,2023-03-16,2023-03-21,PayPal,shipped
1269,34,2122,1,308.05,2023-08-21,2023-09-01,Debit Card,completed
1270,24,2685,1,567.43,2024-09-12,2024-09-23,Debit Card,completed
1271,45,2273,3,602.85,2024-10-08,2024-10-16,Debit Card,shipped
1272,41,2575,1,452.38,2022-12-01,2022-12-07,PayPal,completed
1273,11,2301,2,871.53,2023-01-19,2023-01-27,Debit Card,completed
1274,16,1903,1,536.2,2023-02-09,2023-02-17,E-Wallet,completed
1275,20,364,4,1467.76,2023-10-16,2023-10-26,E-Wallet,completed
1276,46,1394,1,224.23,2022-09-06,2022-09-08,Bank Transfer,shipped
1277,3,419,2,1182.56,2023-03-31,2023-04-08,E-Wallet,cancelled
1278,47,2614,1,319.38,2024-02-27,2024-02-29,PayPal,completed
1279,16,1352,1,500.08,2024-07-11,2024-07-23,E-Wallet,shipped
1280,32,1220,1,228.34,2022-05-20,2022-05-27,E-Wallet,completed
1281,33,2258,2,1217.78,2023-12-04,2023-12-06,Bank Transfer,processing
1282,37,683,2,1225.13,2022-10-04,2022-10-14,PayPal,processing
1283,47,1373,1,309.06,2023-07-29,2023-08-06,Debit Card,completed
1284,43,2781,1,372.77,2024-05-28,2024-06-03,PayPal,completed
1285,39,664,3,1283.31,2023-04-06,2023-04-18,PayPal,completed
1286,13,1941,1,314.55,2022-10-31,2022-11-12,PayPal,completed
1287,10,2380,1,32.42,2023-01-25,2023-02-05,Credit Card,completed
1288,14,1386,2,750.64,2024-08-02,2024-08-10,Debit Card,completed
1289,40,1888,4,2046.45,2024-06-06,2024-06-07,Credit Card,completed
1290,20,2913,4,1546.89,2024-10-23,2024-10-27,E-Wallet,processing
1291,11,465,4,1775.58,2024-02-06,2024-02-14,PayPal,completed
1292,32,1040,2,495.36,2023-05-13,2023-05-21,E-Wallet,completed
1293,12,651,1,222.52,2024-04-30,2024-05-02,Credit Card,processing
1294,7,1765,3,1476.1,2024-09-25,2024-10-04,Debit Card,completed
1295,19,149,2,520.95,2022-11-13,2022-11-21,Debit Card,processing
1296,32,1422,2,476.43,2023-08-06,2023-08-17,E-Wallet,cancelled
1297,28,78,2,358.94,2023-05-02,2023-05-05,Bank Transfer,completed
1298,9,2265,2,826.63,2023-08-08,2023-08-19,PayPal,completed
1299,6,1078,3,1905.85,2023-07-07,2023-07-08,Bank Transfer,completed
1300,40,97,1,536.24,2024-06-03,2024-06-07,E-Wallet,completed
1301,15,1163,1,314.34,2022-07-21,2022-07-29,PayPal,completed
1302,46,200,3,700.64,2023-09-25,2023-10-04,Debit Card,shipped
1303,17,1942,2,204.42,2023-09-29,2023-10-08,Debit Card,completed
1304,12,1272,3,648.1,2023-05-23,2023-05-28,Credit Card,completed
1305,4,297,1,589.94,2022-11-14,2022-11-26,Credit Card,completed
1306,49,2358,1,171.04,2022-05-25,2022-06-05,PayPal,completed
1307,14,490,3,1045.74,2024-07-31,2024-08-12,Credit Card,shipped
1308,19,1178,1,250.14,2024-04-24,2024-04-27,Debit Card,processing
1309,28,1222,1,179.14,2022-04-26,2022-05-01,PayPal,processing
1310,2,2333,2,1296.64,2023-11-08,2023-11-16,Bank Transfer,processing
1311,20,1044,1,397.34,2024-09-21,2024-09-22,PayPal,shipped
1312,31,1409,2,321.86,2024-05-04,2024-05-15,Credit Card,shipped
1313,45,2563,1,192.35,2022-09-22,2022-09-29,Bank Transfer,completed
1314,48,1256,2,952.3,2022-11-09,2022-11-20,Bank Transfer,completed
1315,38,153,3,1348.64,2023-04-14,2023-04-20,Credit Card,shipped
1316,20,1311,1,357.82,2023-10-05,2023-10-17,Bank Transfer,processing
1317,50,1964,1,168.79,2024-10-10,2024-10-18,E-Wallet,shipped
1318,22,2270,3,440.24,2024-02-26,2024-03-04,E-Wallet,shipped
1319,23,2610,2,922.54,2023-12-18,2023-12-30,Debit Card,shipped
1320,24,2784,2,1039.31,2023-05-12,2023-05-23,Credit Card,completed
1321,41,1402,2,896.1,2023-01-29,2023-02-06,Bank Transfer,completed
1322,22,1926,1,158.13,2022-05-22,2022-05-23,E-Wallet,completed
1323,27,2015,2,806.31,2022-10-07,2022-10-17,Debit Card,completed
1324,39,2946,1,420.1,2024-02-04,2024-02-14,Credit Card,shipped
1325,13,1608,2,650.21,2024-02-12,2024-02-18,Debit Card,shipped
1326,40,1813,2,1094.25,2022-06-19,2022-07-01,Debit Card,completed
1327,28,1882,1,167.27,2024-05-09,2024-05-15,Credit Card,shipped
1328,22,1478,1,150.82,2023-08-11,2023-08-13,E-Wallet,completed
1329,13,1357,4,1269.06,2024-05-14,2024-05-24,Debit Card,completed
1330,43,2298,1,388.46,2024-08-25,2024-08-27,Bank Transfer,completed
1331,43,2867,1,366.4,2024-10-06,2024-10-11,Bank Transfer,shipped
1332,30,1795,2,177.93,2023-03-23,2023-03-24,Bank Transfer,completed
1333,44,1446,1,395.09,2024-09-12,2024-09-17,Debit Card,completed
1334,25,561,3,1811.51,2024-05-21,2024-06-01,PayPal,completed
1335,44,2413,1,376.1,2022-06-10,2022-06-15,PayPal,completed
1336,42,1063,1,125.42,2022-03-25,2022-03-29,E-Wallet,completed
1337,24,2059,1,501.07,2022-04-05,2022-04-11,E-Wallet,completed
1338,1,2171,2,669.11,2022-01-25,2022-01-28,Credit Card,completed
1339,20,1607,1,408.97,2023-03-15,2023-03-21,Debit Card,completed
1340,20,972,2,767.31,2023-02-14,2023-02-17,Debit Card,processing
1341,10,522,1,33.61,2023-02-07,2023-02-15,Debit Card,processing
1342,31,949,2,349.11,2024-05-28,2024-06-09,Bank Transfer,completed
1343,40,2965,1,493.76,2022-05-06,2022-05-14,Debit Card,completed
1344,48,1779,2,905.72,2023-04-25,2023-04-26,Bank Transfer,completed
1345,26,2632,1,136.93,2024-02-10,2024-02-16,E-Wallet,completed
1346,32,2755,2,478.23,2023-07-23,2023-07-29,Bank Transfer,completed
1347,13,2082,1,342.12,2024-06-10,2024-06-21,PayPal,cancelled
1348,42,1568,1,116.75,2023-04-01,2023-04-13,Bank Transfer,processing
1349,49,2337,3,511.27,2023-10-02,2023-10-13,E-Wallet,completed
1350,29,78,3,63.55,2024-01-15,2024-01-27,Debit Card,completed
1351,46,445,3,748.86,2023-09-01,2023-09-05,Credit Card,processing
1352,30,2425,1,79.9,2023-07-23,2023-07-30,Bank Transfer,completed
1353,23,2277,1,482.54,2022-06-14,2022-06-17,E-Wallet,completed
1354,24,2741,1,491.99,2022-04-04,2022-04-06,PayPal,completed
1355,17,335,2,231.4,2023-01-22,2023-01-27,Credit Card,completed
1356,45,653,1,193.61,2022-09-05,2022-09-17,PayPal,completed
1357,8,1543,1,612.32,2022-02-28,2022-03-07,E-Wallet,processing
1358,28,2139,1,174.88,2023-12-26,2023-12-27,Credit Card,completed
1359,40,1358,4,2072.62,2023-05-12,2023-05-19,Credit Card,completed
1360,2,2527,1,634.93,2024-03-12,2024-03-14,Bank Transfer,processing
1361,5,114,4,2300.6,2023-01-05,2023-01-10,PayPal,completed
1362,29,196,1,20.65,2024-08-05,2024-08-06,PayPal,shipped
1363,47,2414,2,584.84,2023-08-03,2023-08-13,PayPal,processing
1364,22,988,1,159.94,2023-07-10,2023-07-20,Credit Card,processing
1365,15,2635,1,305.26,2024-05-03,2024-05-12,Bank Transfer,completed
1366,46,2099,3,658.62,2024-05-09,2024-05-12,Credit Card,completed
1367,28,2092,1,163.12,2023-04-08,2023-04-20,Credit Card,completed
1368,35,2508,3,1231.18,2023-11-03,2023-11-04,Credit Card,completed
1369,19,1455,1,249.38,2024-10-02,2024-10-09,Debit Card,shipped
1370,48,233,1,422.37,2023-12-05,2023-12-09,Bank Transfer,completed
1371,27,2807,1,356.83,2023-02-26,2023-03-09,E-Wallet,cancelled
1372,23,187,1,450.14,2023-12-04,2023-12-10,Bank Transfer,processing
1373,35,1094,2,871.84,2024-02-08,2024-02-13,Debit Card,shipped
1374,48,1887,1,422.74,2022-03-29,2022-04-10,Credit Card,completed
1375,16,1300,1,517.83,2024-09-21,2024-10-02,Bank Transfer,completed
1376,2,1161,1,608.97,2024-04-27,2024-05-04,E-Wallet,completed
1377,36,1081,1,165.42,2023-01-22,2023-02-03,Debit Card,completed
1378,35,1312,2,872.57,2022-09-01,2022-09-06,Debit Card,completed
1379,12,1645,1,208.61,2023-10-14,2023-10-20,Credit Card,completed
1380,16,2886,1,539.47,2023-10-24,2023-10-26,PayPal,completed
1381,50,2072,1,152.13,2024-02-29,2024-03-02,Credit Card,completed
1382,26,2252,1,139.11,2023-11-27,2023-12-07,Debit Card,completed
1383,33,2938,1,642.04,2023-07-30,2023-07-31,PayPal,shipped
1384,8,2076,1,605.58,2023-08-05,2023-08-06,E-Wallet,completed
1385,27,2016,1,356.64,2024-10-15,2024-10-21,E-Wallet,completed
1386,12,349,1,200.7,2022-01-31,2022-02-09,Bank Transfer,completed
1387,32,1140,1,231.31,2022-11-07,2022-11-10,E-Wallet,completed
1388,6,1298,2,1234.21,2024-03-21,2024-03-27,Debit Card,completed
1389,25,2580,1,555.63,2022-01-19,2022-01-26,Debit Card,shipped
1390,2,1302,3,1846.33,2022-12-23,2023-01-04,Debit Card,completed
1391,19,1171,1,257.78,2023-08-27,2023-09-02,Bank Transfer,completed
1392,13,2114,2,680.91,2024-06-08,2024-06-20,Bank Transfer,completed
1393,42,2,1,109.72,2023-09-11,2023-09-17,PayPal,completed
1394,26,1457,3,375.6,2022-04-17,2022-04-25,PayPal,processing
1395,33,1101,1,611.66,2023-10-13,2023-10-14,PayPal,completed
1396,43,2835,1,376.49,2023-01-08,2023-01-12,Credit Card,shipped
1397,33,181,3,1848.14,2022-10-29,2022-11-08,Credit Card,shipped
1398,18,2903,1,614.7,2024-06-04,2024-06-05,PayPal,completed
1399,4,2261,1,625.31,2023-09-15,2023-09-23,Debit Card,completed
1400,49,1991,2,324.99,2024-01-24,2024-01-28,E-Wallet,completed
1401,8,494,1,641.23,2023-03-25,2023-03-26,PayPal,completed
1402,42,1630,3,350.9,2023-09-24,2023-09-30,PayPal,completed
1403,13,1438,1,319.19,2024-07-07,2024-07-12,Credit Card,completed
1404,47,2561,1,291.49,2023-10-28,2023-10-29,Credit Card,completed
1405,14,554,4,1509.85,2022-05-02,2022-05-04,Credit Card,processing
1406,11,1489,2,861.84,2022-03-24,2022-03-28,Bank Transfer,completed
1407,23,2789,2,945.3,2023-07-27,2023-08-03,Debit Card,completed
1408,47,2911,4,1342.56,2024-01-07,2024-01-10,PayPal,completed
1409,26,142,2,263.37,2023-11-11,2023-11-19,E-Wallet,completed
1410,27,1097,1,359.89,2023-09-06,2023-09-14,Bank Transfer,completed
1411,18,2105,1,581.81,2022-01-17,2022-01-23,Credit Card,completed
1412,17,514,2,232.44,2023-07-12,2023-07-18,Bank Transfer,completed
1413,6,92,2,1291.41,2023-11-13,2023-11-16,E-Wallet,completed
1414,9,2521,2,838.57,2022-05-17,2022-05-28,Credit Card,completed
1415,33,1268,1,632.88,2022-08-26,2022-08-31,Debit Card,shipped
1416,18,2695,1,630.93,2022-12-17,2022-12-25,PayPal,shipped
1417,42,632,2,228.87,2022-07-14,2022-07-16,E-Wallet,shipped
1418,7,306,3,1486.87,2023-08-13,2023-08-16,E-Wallet,completed
1419,1,1126,4,1393.19,2024-08-03,2024-08-07,Debit Card,completed
1420,14,2635,2,698.54,2023-04-01,2023-04-07,Credit Card,completed
1421,15,2675,2,641.12,2022-12-27,2023-01-07,Credit Card,completed
1422,17,1473,1,104.1,2022-05-24,2022-06-02,PayPal,completed
1423,2,337,1,585.47,2024-05-24,2024-05-31,Bank Transfer,completed
1424,1,1052,4,1369.9,2023-08-02,2023-08-08,E-Wallet,completed
1425,46,1976,1,228.93,2024-03-01,2024-03-03,Credit Card,completed
1426,47,1380,5,1615.69,2023-11-15,2023-11-16,Credit Card,completed
1427,26,357,2,258.74,2023-05-08,2023-05-12,E-Wallet,completed
1428,18,1819,2,1253.8,2024-03-25,2024-03-26,E-Wallet,completed
1429,45,1406,2,396.03,2023-12-22,2024-01-03,Debit Card,completed
1430,4,2567,2,1174.43,2024-08-09,2024-08-10,Debit Card,completed
1431,12,2956,3,677.85,2024-09-07,2024-09-19,Credit Card,completed
1432,35,2113,1,388.64,2022-06-24,2022-06-26,Bank Transfer,completed
1433,43,2114,1,341.93,2024-06-19,2024-06-25,Credit Card,cancelled
1434,35,1370,2,765.85,2023-04-21,2023-04-26,Debit Card,completed
1435,45,1189,1,190.25,2022-04-14,2022-04-25,PayPal,completed
1436,34,2224,1,298.04,2024-06-02,2024-06-07,E-Wallet,completed
1437,33,178,1,641.53,2022-10-06,2022-10-16,Bank Transfer,processing
1438,43,553,5,1945.97,2022-11-26,2022-12-03,Credit Card,completed
1439,46,2466,1,231.61,2022-06-26,2022-07-06,Credit Card,shipped
1440,24,1098,1,567.45,2023-10-08,2023-10-18,E-Wallet,processing
1441,19,1417,1,264.8,2023-01-16,2023-01-27,PayPal,shipped
1442,18,239,1,618.15,2024-04-17,2024-04-20,Credit Card,cancelled
1443,39,1308,1,450.93,2024-05-10,2024-05-22,E-Wallet,processing
1444,29,2188,3,65.96,2023-02-25,2023-03-02,E-Wallet,shipped
1445,41,1577,1,437.96,2023-04-17,2023-04-23,Debit Card,shipped
1446,28,160,1,171.12,2022-09-07,2022-09-13,Bank Transfer,completed
1447,34,974,2,558.76,2023-11-24,2023-12-01,E-Wallet,completed
1448,6,2214,3,1976.42,2024-04-04,2024-04-09,PayPal,completed
1449,6,1875,3,1987.19,2023-03-25,2023-04-03,E-Wallet,completed
1450,12,1430,3,626.29,2023-06-29,2023-07-01,Credit Card,cancelled
1451,10,1404,1,36.17,2022-08-23,2022-08-30,Debit Card,shipped
1452,17,1588,1,115.75,2022-03-23,2022-03-25,PayPal,completed
1453,50,740,2,310.82,2023-04-18,2023-04-20,Credit Card,completed
1454,19,1005,1,262.07,2024-05-28,2024-06-09,Debit Card,shipped
1455,5,234,2,1177.01,2024-09-04,2024-09-07,PayPal,completed
1456,11,2482,1,423.85,2023-06-06,2023-06-11,Bank Transfer,completed
1457,28,2831,1,168.03,2024-04-17,2024-04-29,Bank Transfer,processing
1458,16,1540,1,515.21,2022-02-13,2022-02-14,Credit Card,shipped
1459,20,1815,1,361.34,2024-03-06,2024-03-18,Bank Transfer,completed
